product_id,product_name,category,sub_category,brand,price,cost,weight_kg,rating,review_count,is_active,created_date
4085,Streamlined global knowledgebase,Beauty & Personal Care,Makeup,Nguyen-Fox,61.45,15.85,15.57,5.0,53,True,2022-02-20
4086,Multi-layered transitional functionalities,Clothing,Shoes,Harding PLC,100.71,43.67,15.96,3.7,151,False,2022-06-03
4087,Operative eco-centric hierarchy,Books,Non-Fiction,"Newman, Holt and Park",67.46,39.73,24.38,4.8,29,True,2022-06-27
4088,Progressive homogeneous implementation,Food & Gourmet,Beverages,Delacruz PLC,33.04,21.2,18.91,4.4,29,True,2022-11-14
4089,Versatile user-facing functionalities,Home & Garden,Furniture,Berger and Sons,528.43,275.68,4.18,4.5,100,True,2022-08-12
4090,Business-focused static protocol,Food & Gourmet,Organic,Lopez-Martinez,13.36,8.57,11.86,5.0,98,False,2022-07-23
4091,Synchronized interactive system engine,Home & Garden,Kitchen,"Phelps, Wells and Murphy",484.74,278.81,10.29,4.1,1,True,2022-02-23
4092,Exclusive national info-mediaries,Electronics,Tablets,"Curtis, Curry and Miller",81.67,54.51,5.58,3.6,121,False,2022-06-23
4093,Inverse next generation hardware,Electronics,Cameras,Whitehead Group,764.21,558.35,11.06,4.0,76,True,2022-01-13
4094,Re-contextualized uniform moratorium,Sports & Outdoors,Team Sports,"Green, Diaz and Salazar",72.05,39.6,12.15,3.3,55,True,2022-08-05
4095,Fundamental grid-enabled infrastructure,Beauty & Personal Care,Makeup,"James, Harding and Wilcox",125.34,53.26,11.35,5.0,43,True,2022-04-29
4096,Switchable systematic budgetary management,Beauty & Personal Care,Makeup,Mendez-Delacruz,64.76,29.01,19.18,4.3,138,True,2022-08-26
4097,Business-focused demand-driven leverage,Home & Garden,Decor,Roberts Ltd,99.0,57.26,18.82,3.8,150,True,2022-03-15
4098,Optional logistical workforce,Food & Gourmet,Pantry Staples,"Bishop, Thompson and Kennedy",27.79,20.54,1.84,3.5,207,True,2022-06-26
4099,Reduced attitude-oriented focus group,Home & Garden,Decor,Payne-Collins,880.6,508.36,24.53,4.6,80,True,2022-09-09
4100,Sharable maximized orchestration,Beauty & Personal Care,Bath & Body,Rice and Sons,146.63,39.15,6.06,3.2,54,True,2022-09-30
4101,Networked hybrid workforce,Sports & Outdoors,Team Sports,Bennett-Barber,374.85,229.8,11.26,4.5,116,True,2022-10-23
4102,Synergized coherent collaboration,Home & Garden,Furniture,Singleton and Sons,899.26,410.3,20.82,3.9,75,True,2022-08-24
4103,Horizontal interactive installation,Beauty & Personal Care,Bath & Body,King-Buck,118.35,37.84,8.89,4.7,34,True,2022-04-17
4104,Multi-layered 3rdgeneration system engine,Home & Garden,Garden Tools,"Washington, Wright and Garcia",597.84,269.39,23.11,5.0,157,True,2022-09-12
4105,Synchronized next generation groupware,Beauty & Personal Care,Hair Care,Robinson LLC,111.06,31.69,14.67,5.0,58,True,2022-10-05
4106,Synchronized coherent knowledge user,Sports & Outdoors,Team Sports,Ball-Tanner,254.05,152.05,17.59,2.9,39,True,2022-02-23
4107,Cross-platform transitional firmware,Sports & Outdoors,Cycling,Tran Group,34.62,19.11,11.58,2.0,92,True,2022-10-26
4108,Switchable background moratorium,Books,Fiction,"Johnson, Daniels and Hall",77.65,33.5,12.22,4.0,76,True,2022-08-20
4109,Ameliorated maximized knowledgebase,Electronics,Headphones,Carroll-Fox,1029.63,722.82,9.5,4.2,73,False,2022-07-03
4110,Managed impactful groupware,Home & Garden,Garden Tools,Davis-Mcclain,133.09,64.17,8.25,3.7,157,True,2022-02-02
4111,Right-sized homogeneous moderator,Beauty & Personal Care,Skincare,Davidson-Roberts,104.43,42.42,10.4,4.1,293,True,2022-07-17
4112,Phased context-sensitive paradigm,Clothing,Accessories,"Henson, Williams and Perez",239.54,111.95,6.65,2.6,67,True,2022-04-24
4113,Proactive hybrid migration,Beauty & Personal Care,Bath & Body,Shepherd Ltd,81.4,28.57,22.75,2.7,50,True,2022-07-12
4114,Upgradable mission-critical function,Clothing,Men's Wear,Long Group,24.49,11.0,3.68,4.4,83,False,2022-11-18
4115,Automated asynchronous structure,Books,Non-Fiction,Lamb Group,26.2,14.42,15.84,4.3,135,True,2022-07-15
4116,Re-engineered bandwidth-monitored groupware,Books,Children's,Daniel-Massey,8.63,5.02,5.48,3.3,100,True,2022-10-09
4117,Versatile methodical circuit,Toys & Games,Board Games,Johnson Group,169.07,90.11,11.94,4.8,232,True,2022-05-25
4118,Cross-group impactful data-warehouse,Clothing,Women's Wear,Stephenson-Fowler,80.16,29.46,19.63,3.8,78,True,2022-07-10
4119,Seamless client-driven collaboration,Electronics,Tablets,Phillips Group,721.28,436.72,24.82,3.5,362,True,2022-12-10
4120,Reactive 4thgeneration frame,Home & Garden,Bedding,"Wells, Coleman and Nelson",859.48,466.16,21.63,4.1,101,True,2022-08-29
4121,Enterprise-wide human-resource model,Clothing,Kids' Clothing,Cox Group,101.42,48.16,2.2,4.1,119,True,2022-04-04
4122,Front-line human-resource definition,Toys & Games,Dolls,"Cook, Perez and Reyes",186.63,106.7,22.51,2.9,121,True,2022-11-30
4123,Sharable modular parallelism,Clothing,Women's Wear,Simpson PLC,220.22,112.19,24.96,3.8,125,True,2022-12-26
4124,Multi-tiered dedicated paradigm,Clothing,Women's Wear,Mcgee-Riley,166.66,63.88,1.06,2.2,100,True,2022-05-28
4125,Assimilated 24hour superstructure,Electronics,Smartphones,Palmer-Watts,1692.27,1171.75,8.4,4.2,88,True,2022-11-03
4126,Ameliorated even-keeled framework,Sports & Outdoors,Camping & Hiking,"Meyer, Anderson and Cruz",379.21,202.45,7.58,5.0,420,True,2022-04-29
4127,Innovative disintermediate structure,Home & Garden,Bedding,Vargas and Sons,267.92,159.34,9.85,2.8,111,True,2022-07-06
4128,Persistent foreground challenge,Home & Garden,Garden Tools,"Wheeler, Maldonado and Sanchez",207.86,95.5,0.89,2.8,73,True,2022-12-16
4129,Persevering foreground knowledgebase,Books,Comics & Graphic Novels,"Hayes, Williams and Yates",50.93,21.22,10.0,5.0,80,True,2022-06-22
4130,Optional analyzing contingency,Clothing,Shoes,"Lambert, Payne and Ingram",238.21,110.7,4.33,5.0,71,True,2022-07-01
4131,Profound uniform encoding,Home & Garden,Furniture,"Nelson, Baxter and Beck",262.66,166.55,3.53,2.7,78,True,2022-08-04
4132,Streamlined transitional hub,Beauty & Personal Care,Skincare,"Nunez, Anderson and Davis",36.72,11.01,3.21,3.5,62,True,2022-12-08
4133,Realigned heuristic secured line,Beauty & Personal Care,Hair Care,Trujillo-Chen,105.27,30.86,12.05,4.0,66,True,2022-08-10
4134,Function-based responsive project,Toys & Games,Educational,"Peters, Davis and Carr",54.49,30.45,19.15,4.1,359,True,2022-04-05
4135,Re-contextualized client-driven capability,Beauty & Personal Care,Bath & Body,"Schneider, Hicks and Burch",46.44,11.66,6.42,5.0,107,True,2022-02-24
4136,Secured value-added parallelism,Clothing,Accessories,"Olson, Sandoval and Phelps",200.96,105.94,23.06,2.4,80,True,2022-01-05
4137,Multi-lateral context-sensitive structure,Electronics,Cameras,Wilson-Wiley,1369.38,900.86,11.71,3.1,121,True,2022-01-06
4138,Switchable logistical utilization,Clothing,Men's Wear,"Simmons, Dixon and Richards",104.62,41.25,17.95,2.7,78,True,2022-06-21
4139,Fundamental discrete model,Food & Gourmet,Snacks,Smith Group,33.31,24.79,15.52,4.3,130,True,2022-01-08
4140,Realigned tertiary contingency,Electronics,Smart Home,Bray PLC,278.91,192.93,10.67,4.5,63,True,2022-05-07
4141,Vision-oriented didactic analyzer,Food & Gourmet,Beverages,Daniel-Moreno,57.06,37.2,7.23,4.1,157,True,2022-03-12
4142,Optimized non-volatile knowledge user,Electronics,Headphones,Lamb-Marshall,907.45,642.9,15.81,3.5,102,True,2022-10-23
4143,Persevering value-added pricing structure,Clothing,Women's Wear,King LLC,34.38,18.41,13.95,5.0,8,True,2022-02-03
4144,Future-proofed executive application,Toys & Games,Outdoor Play,Scott-Navarro,99.26,47.59,10.26,3.5,186,True,2022-04-05
4145,Seamless motivating Local Area Network,Sports & Outdoors,Cycling,Clark PLC,69.93,47.28,18.87,3.8,917,True,2022-09-08
4146,Implemented logistical benchmark,Clothing,Shoes,Mcdonald-Miller,39.88,15.73,2.44,3.5,91,True,2022-05-09
4147,Proactive neutral Graphic Interface,Clothing,Women's Wear,Kennedy-Yang,33.43,15.43,12.18,4.1,66,True,2022-02-22
4148,Visionary context-sensitive analyzer,Books,Textbooks,Mcdonald-Smith,18.44,8.32,14.36,3.9,119,True,2022-06-10
4149,Right-sized dedicated parallelism,Food & Gourmet,Pantry Staples,"Griffin, Hall and Arnold",54.31,40.43,20.26,4.5,71,True,2022-01-15
4150,Reverse-engineered executive algorithm,Home & Garden,Garden Tools,Kelly-Diaz,443.48,232.96,6.43,3.0,250,True,2022-11-28
4151,Synergistic stable workforce,Home & Garden,Bedding,Gutierrez LLC,220.26,130.09,22.54,2.8,30,True,2022-01-13
4152,Streamlined heuristic frame,Sports & Outdoors,Cycling,Schwartz-Bradley,50.2,31.95,2.33,3.3,93,True,2022-11-30
4153,Intuitive tertiary extranet,Beauty & Personal Care,Makeup,Johnson Ltd,18.21,7.83,3.05,4.9,90,False,2022-05-15
4154,User-centric actuating Graphic Interface,Beauty & Personal Care,Fragrance,Mullen and Sons,61.82,26.86,14.92,4.6,204,True,2022-02-07
4155,Managed analyzing attitude,Clothing,Accessories,Gould LLC,204.7,73.23,3.39,3.9,144,True,2022-02-25
4156,Up-sized non-volatile groupware,Toys & Games,Outdoor Play,"Gardner, Scott and Savage",34.48,16.54,5.52,3.7,21,True,2022-10-16
4157,Decentralized value-added emulation,Clothing,Women's Wear,"Petersen, Meyer and Ibarra",53.76,26.4,2.19,2.6,85,True,2022-11-22
4158,Quality-focused leadingedge website,Food & Gourmet,Organic,"Lopez, Jackson and Luna",25.8,18.67,12.73,3.6,55,True,2022-09-28
4159,Implemented radical Local Area Network,Electronics,Tablets,Gardner-Gonzales,1474.07,971.48,19.46,2.3,210,True,2022-06-30
4160,Pre-emptive responsive concept,Home & Garden,Kitchen,Walker-Olsen,513.47,269.81,12.48,3.4,9,True,2022-01-09
4161,Exclusive clear-thinking forecast,Home & Garden,Bedding,"Lynch, Ward and Douglas",660.95,421.67,3.64,3.6,49,True,2022-02-24
4162,Organized global infrastructure,Clothing,Shoes,"Greer, York and Washington",215.19,91.44,2.56,5.0,43,True,2022-12-13
4163,Extended didactic budgetary management,Sports & Outdoors,Camping & Hiking,Taylor LLC,76.27,38.6,8.49,3.0,80,True,2022-11-06
4164,Networked interactive utilization,Beauty & Personal Care,Bath & Body,Garcia Ltd,19.9,8.49,3.3,2.7,422,True,2022-09-26
4165,Distributed attitude-oriented support,Sports & Outdoors,Exercise Equipment,Downs-Warren,137.48,79.49,17.34,3.7,232,False,2022-08-13
4166,Organic bi-directional groupware,Home & Garden,Garden Tools,Floyd-Miller,215.96,132.14,5.67,4.6,53,True,2022-05-18
4167,Optimized coherent parallelism,Beauty & Personal Care,Makeup,Dean-Gonzalez,49.33,13.05,24.41,3.7,95,True,2022-11-05
4168,Networked solution-oriented moratorium,Beauty & Personal Care,Hair Care,Bates-Lawrence,47.76,16.7,17.8,3.6,85,True,2022-02-16
4169,Integrated real-time extranet,Food & Gourmet,Beverages,Wright Group,3.37,2.27,21.41,4.4,111,True,2022-11-16
4170,Integrated upward-trending productivity,Beauty & Personal Care,Skincare,Walker Group,103.05,45.85,14.33,4.1,194,True,2022-03-11
4171,Upgradable bi-directional secured line,Electronics,Headphones,Haley and Sons,751.59,484.19,14.76,3.5,102,True,2022-08-18
4172,Assimilated exuding service-desk,Home & Garden,Decor,"Adams, Brewer and Thomas",485.2,284.82,11.18,3.9,64,True,2022-08-18
4173,Object-based neutral strategy,Electronics,Laptops,"Bond, Williams and Sampson",960.35,546.75,13.2,4.3,31,True,2022-05-19
4174,Reactive intermediate infrastructure,Toys & Games,Board Games,"Shepherd, Guerra and Brown",109.14,56.04,8.93,4.0,17,True,2022-07-07
4175,Versatile systematic project,Beauty & Personal Care,Bath & Body,Weber PLC,73.16,30.76,7.14,3.6,133,True,2022-09-01
4176,Streamlined static initiative,Clothing,Shoes,"Morgan, Rivera and Smith",33.96,17.37,1.53,3.9,96,True,2022-08-05
4177,Centralized web-enabled extranet,Sports & Outdoors,Team Sports,"Ortega, Davis and Sanchez",264.05,180.09,0.23,3.3,132,True,2022-03-01
4178,Multi-channeled maximized function,Beauty & Personal Care,Bath & Body,"Mclean, Thomas and Phillips",49.09,20.33,1.5,4.3,107,True,2022-02-15
4179,Inverse executive capacity,Clothing,Men's Wear,Floyd-Barnes,88.11,48.23,9.12,3.3,128,True,2022-02-14
4180,Intuitive encompassing open architecture,Home & Garden,Bedding,Miller Ltd,451.71,283.31,9.91,3.5,59,True,2022-08-18
4181,Programmable radical definition,Beauty & Personal Care,Makeup,Hughes and Sons,127.42,48.66,20.04,3.0,171,True,2022-09-27
4182,Open-architected reciprocal instruction set,Toys & Games,Outdoor Play,Hardin-Huang,108.36,61.52,3.63,4.0,72,True,2022-07-11
4183,Innovative didactic product,Home & Garden,Garden Tools,Johnson PLC,217.25,125.11,11.0,3.2,605,True,2022-11-06
4184,Multi-lateral needs-based orchestration,Beauty & Personal Care,Makeup,"Yoder, Stanley and Griffin",27.81,11.57,24.79,3.9,61,True,2022-11-28
4185,Multi-layered systemic support,Books,Children's,Fields Inc,63.11,25.77,21.04,4.2,77,True,2022-02-26
4186,Object-based actuating functionalities,Beauty & Personal Care,Makeup,Harrell Ltd,29.06,12.04,10.19,4.6,29,True,2022-01-12
4187,Focused mobile orchestration,Food & Gourmet,Beverages,Fletcher PLC,22.98,15.29,9.58,4.3,74,True,2022-05-06
4188,Programmable neutral methodology,Clothing,Accessories,"Watson, Jensen and Haynes",129.62,67.26,17.43,3.8,139,True,2022-08-14
4189,Multi-lateral directional info-mediaries,Toys & Games,Dolls,"King, Wilson and Rivas",29.13,15.1,7.22,1.4,75,True,2022-07-10
4190,User-friendly 6thgeneration groupware,Home & Garden,Garden Tools,Wilson-Padilla,557.42,275.53,9.73,3.3,95,True,2022-06-08
4191,User-centric fresh-thinking emulation,Electronics,Tablets,Leonard-Marshall,644.94,415.16,3.8,3.2,84,True,2022-01-29
4192,Exclusive maximized project,Clothing,Women's Wear,Mccoy-Porter,177.19,96.84,1.71,4.9,75,True,2022-10-23
4193,Extended multi-state access,Clothing,Women's Wear,"Morales, Hughes and Moran",20.66,8.18,11.06,5.0,125,True,2022-03-30
4194,Multi-layered real-time initiative,Home & Garden,Bedding,Jensen Group,793.83,383.3,23.59,3.6,90,True,2022-02-15
4195,Synergistic regional structure,Toys & Games,Educational,Mahoney-Morrow,151.37,78.3,7.65,3.6,130,True,2022-09-04
4196,Assimilated human-resource capacity,Beauty & Personal Care,Makeup,"Mcdaniel, Allen and Alexander",139.13,42.99,14.93,4.4,159,True,2022-07-24
4197,Mandatory analyzing framework,Electronics,Smart Home,"Brooks, Mendez and Taylor",165.38,90.98,5.46,4.1,71,True,2022-11-03
4198,Business-focused bi-directional service-desk,Clothing,Shoes,Manning-Price,121.99,56.01,19.74,4.1,223,True,2022-01-15
4199,Open-source zero administration contingency,Toys & Games,Action Figures,Barrera-Kennedy,157.12,76.16,8.8,3.0,69,True,2022-02-05
4200,Assimilated bottom-line database,Home & Garden,Kitchen,"Henson, Torres and Moss",585.78,333.69,24.08,2.4,631,True,2022-02-12
4201,Optimized 4thgeneration array,Home & Garden,Kitchen,"Mcbride, Pennington and Knight",31.44,17.47,11.81,3.8,283,True,2022-06-16
4202,Business-focused systemic emulation,Books,Children's,Turner-Vazquez,13.56,6.81,15.75,3.9,62,True,2022-02-19
4203,Horizontal human-resource help-desk,Home & Garden,Furniture,Miller and Sons,297.42,188.15,4.59,4.7,71,True,2022-02-05
4204,Synchronized systemic definition,Toys & Games,Outdoor Play,Adams PLC,84.62,48.49,22.88,3.1,103,True,2022-05-04
4205,Ameliorated static hardware,Electronics,Cameras,Vasquez-Saunders,1906.18,1058.6,22.18,3.1,133,True,2022-03-05
4206,Sharable background firmware,Food & Gourmet,Organic,Davis LLC,51.45,33.15,5.43,2.5,99,True,2022-03-24
4207,Fully-configurable uniform model,Beauty & Personal Care,Hair Care,Davila-Yang,100.29,31.55,4.87,3.2,53,True,2022-12-24
4208,Streamlined bandwidth-monitored firmware,Food & Gourmet,Pantry Staples,Johnson-Sandoval,25.1,17.41,18.05,3.5,146,True,2022-03-11
4209,Customizable hybrid strategy,Electronics,Cameras,Oconnor-White,1577.3,1098.21,11.3,4.7,67,True,2022-03-14
4210,Versatile human-resource budgetary management,Electronics,Smart Home,"Barnett, Andrews and Harvey",1095.81,742.92,2.71,5.0,95,True,2022-12-16
4211,Persistent radical middleware,Beauty & Personal Care,Hair Care,Frazier-Flores,120.96,37.02,13.64,4.0,388,True,2022-06-10
4212,Open-architected tangible benchmark,Home & Garden,Bedding,Avila LLC,110.1,53.82,12.8,3.4,27,True,2022-04-26
4213,Horizontal empowering middleware,Books,Textbooks,"Obrien, Murphy and Bishop",55.57,28.46,8.93,4.4,21,True,2022-07-03
4214,Balanced mobile attitude,Beauty & Personal Care,Skincare,Farmer-Wilson,8.23,3.7,24.32,3.9,176,True,2022-12-27
4215,Mandatory human-resource workforce,Home & Garden,Furniture,"Jones, Coleman and Parker",817.65,507.66,8.93,4.4,119,True,2022-03-20
4216,Multi-lateral bi-directional initiative,Books,Fiction,"Webster, Contreras and Griffin",58.02,23.35,18.59,3.0,62,True,2022-09-25
4217,Function-based logistical protocol,Electronics,Tablets,"Hickman, Key and Griffin",805.42,512.16,11.89,4.8,90,True,2022-02-04
4218,Monitored eco-centric hub,Books,Textbooks,"Adams, Hernandez and Robertson",21.48,9.54,9.56,3.2,67,True,2022-10-09
4219,Persistent homogeneous capability,Home & Garden,Kitchen,Daniels-Bradley,895.11,465.3,16.43,4.9,39,True,2022-08-10
4220,Configurable context-sensitive moderator,Food & Gourmet,Pantry Staples,Myers-Marsh,51.66,36.75,18.62,3.1,282,True,2022-07-30
4221,Expanded asymmetric functionalities,Books,Textbooks,"Beltran, Payne and Sanchez",21.46,12.12,22.57,4.1,44,True,2022-11-26
4222,Reduced homogeneous Graphic Interface,Home & Garden,Bedding,"Lamb, Herrera and Baker",296.04,136.52,21.92,3.1,48,True,2022-07-01
4223,De-engineered bifurcated function,Electronics,Smart Home,Hunter-Odom,1253.28,692.12,8.49,3.5,108,True,2022-03-31
4224,Grass-roots clear-thinking benchmark,Food & Gourmet,Beverages,Cochran-Odom,4.15,3.01,19.86,2.4,20,True,2022-09-03
4225,Synchronized well-modulated system engine,Clothing,Men's Wear,"Pacheco, Lam and Torres",170.34,64.64,3.56,4.7,75,True,2022-02-11
4226,Innovative background software,Sports & Outdoors,Camping & Hiking,"Reeves, Williamson and Jackson",554.69,355.2,22.7,4.7,101,True,2022-11-06
4227,Implemented client-driven matrix,Books,Fiction,Harris-Drake,58.82,24.29,8.21,3.9,264,True,2022-12-17
4228,Reactive 4thgeneration application,Clothing,Shoes,Riley Group,14.77,7.86,11.12,4.4,45,True,2022-06-19
4229,Digitized background utilization,Clothing,Shoes,"Herring, Pratt and Kelley",138.43,62.9,22.28,4.2,95,True,2022-08-06
4230,Triple-buffered context-sensitive instruction set,Toys & Games,Educational,Bates-Miller,156.18,78.51,13.7,3.3,93,True,2022-11-18
4231,Sharable encompassing product,Books,Textbooks,Murray LLC,15.96,9.16,8.9,4.2,117,True,2022-05-17
4232,Robust discrete conglomeration,Clothing,Women's Wear,Moore-Burton,79.87,33.63,23.91,4.3,135,True,2022-05-03
4233,Compatible user-facing open system,Beauty & Personal Care,Fragrance,Dixon-Stewart,42.88,18.94,24.62,4.4,54,True,2022-08-04
4234,Optional hybrid challenge,Sports & Outdoors,Camping & Hiking,Wright and Sons,172.61,99.81,2.27,3.4,82,True,2022-10-01
4235,Optional background access,Books,Children's,"Torres, Anderson and Vang",26.23,12.57,14.82,5.0,80,True,2022-06-06
4236,Synergized 6thgeneration forecast,Electronics,Laptops,Miller-Martinez,512.98,363.43,12.6,5.0,44,True,2022-03-18
4237,Horizontal tertiary process improvement,Clothing,Kids' Clothing,Lawrence Inc,149.65,68.66,11.5,4.0,135,True,2022-08-08
4238,Innovative optimizing Internet solution,Toys & Games,Outdoor Play,Thompson LLC,172.15,76.23,0.72,3.0,33,True,2022-12-06
4239,Integrated scalable framework,Clothing,Shoes,"Sutton, Decker and Campbell",13.18,5.51,13.0,5.0,135,True,2022-10-22
4240,Synergized modular attitude,Home & Garden,Furniture,Padilla-Andersen,607.7,328.48,6.81,3.9,61,True,2022-06-27
4241,Cross-platform content-based infrastructure,Home & Garden,Garden Tools,"Key, Moss and Guzman",146.39,95.08,23.76,4.3,153,True,2022-08-13
4242,Centralized well-modulated superstructure,Sports & Outdoors,Team Sports,Johnson Ltd,541.41,334.07,0.42,5.0,66,True,2022-06-21
4243,Digitized eco-centric moderator,Books,Fiction,Young-Bell,25.53,15.0,9.16,3.7,85,True,2022-01-04
4244,Optimized composite flexibility,Beauty & Personal Care,Hair Care,Lowe Group,93.77,25.3,19.0,3.9,83,True,2022-07-29
4245,Vision-oriented client-driven instruction set,Beauty & Personal Care,Bath & Body,"Campbell, Hernandez and Thomas",127.38,39.19,17.16,2.9,162,True,2022-07-26
4246,Open-architected leadingedge Local Area Network,Electronics,Cameras,Barnett-Cunningham,1003.98,568.1,23.67,3.4,140,True,2022-05-18
4247,Devolved encompassing migration,Electronics,Smartphones,Davis and Sons,198.46,141.82,9.17,2.9,107,True,2022-10-09
4248,Operative radical productivity,Sports & Outdoors,Exercise Equipment,"Lopez, Byrd and Curry",557.45,337.25,0.42,4.9,111,False,2022-08-29
4249,Assimilated transitional help-desk,Toys & Games,Dolls,"Levine, Martin and Woods",17.51,7.58,19.77,4.6,160,True,2022-05-30
4250,Networked 5thgeneration emulation,Books,Children's,Cole-Fitzgerald,76.71,42.27,6.18,3.3,75,True,2022-12-21
4251,Exclusive clear-thinking complexity,Toys & Games,Outdoor Play,"Young, Carter and Larson",170.12,74.97,13.76,3.0,71,True,2022-09-23
4252,Stand-alone systematic help-desk,Sports & Outdoors,Exercise Equipment,Day-Wright,194.33,125.04,22.07,5.0,65,True,2022-08-09
4253,Adaptive solution-oriented emulation,Electronics,Cameras,Barnes LLC,1356.84,766.08,0.2,3.3,61,True,2022-10-09
4254,Persevering empowering Graphic Interface,Electronics,Tablets,Porter-Booth,1362.85,930.75,10.58,2.4,68,True,2022-08-01
4255,Future-proofed fresh-thinking forecast,Clothing,Men's Wear,Morris-West,88.03,31.57,13.52,3.3,89,False,2022-11-01
4256,Up-sized empowering adapter,Home & Garden,Furniture,Carter LLC,485.79,269.65,22.91,4.7,100,True,2022-08-02
4257,Ameliorated coherent support,Sports & Outdoors,Team Sports,Jennings Group,405.95,251.38,22.51,3.4,78,True,2022-03-22
4258,Visionary systemic migration,Beauty & Personal Care,Bath & Body,Rhodes-Boyer,97.67,28.53,16.17,5.0,82,True,2022-11-08
4259,Configurable 5thgeneration middleware,Toys & Games,Educational,Jackson-Hill,162.92,69.53,9.12,3.5,179,True,2022-12-26
4260,Universal optimizing framework,Toys & Games,Outdoor Play,Scott PLC,84.65,37.14,9.62,4.3,94,True,2022-07-25
4261,De-engineered 4thgeneration pricing structure,Beauty & Personal Care,Bath & Body,"Jackson, Martin and Martinez",39.62,10.38,16.55,4.2,75,True,2022-08-06
4262,Cross-group secondary forecast,Beauty & Personal Care,Skincare,Benson-Montes,128.92,32.31,17.14,4.2,224,True,2022-06-19
4263,Cross-platform eco-centric forecast,Clothing,Women's Wear,Conner PLC,18.2,8.81,6.46,4.1,58,True,2022-06-15
4264,Re-contextualized discrete data-warehouse,Books,Comics & Graphic Novels,"Richardson, Rivera and Davis",65.36,26.24,20.6,3.6,74,True,2022-01-04
4265,Stand-alone systematic contingency,Books,Fiction,"Patterson, Wallace and Moss",45.34,26.04,8.52,5.0,160,True,2022-07-27
4266,Ameliorated transitional open architecture,Electronics,Smart Home,"Brown, Johnson and Cain",1158.65,804.62,19.94,4.1,144,True,2022-01-21
4267,Optimized bottom-line functionalities,Food & Gourmet,Snacks,"Turner, Harris and Stephens",44.66,30.19,22.65,3.2,71,True,2022-04-24
4268,Mandatory demand-driven archive,Toys & Games,Educational,Tucker Group,92.7,53.7,0.86,4.1,225,True,2022-07-03
4269,Devolved value-added analyzer,Food & Gourmet,Organic,"Johnson, Griffin and Butler",52.89,31.24,24.63,3.5,40,True,2022-08-22
4270,De-engineered system-worthy leverage,Clothing,Women's Wear,Stanley Inc,27.89,14.67,13.85,4.7,209,True,2022-03-09
4271,Upgradable 3rdgeneration attitude,Beauty & Personal Care,Bath & Body,Gonzales Ltd,9.75,3.03,11.51,4.0,185,True,2022-06-21
4272,Configurable holistic model,Books,Children's,"Myers, Campbell and Peterson",40.47,20.75,18.92,2.0,27,True,2022-08-01
4273,Reverse-engineered cohesive Graphic Interface,Electronics,Laptops,Cohen-Flynn,1580.04,1179.79,18.75,3.5,150,True,2022-01-23
4274,Distributed asymmetric artificial intelligence,Beauty & Personal Care,Hair Care,Griffin Inc,115.53,30.79,5.77,4.3,69,True,2022-05-23
4275,Universal secondary adapter,Food & Gourmet,Organic,Weber-Porter,35.21,19.43,14.27,4.5,96,True,2022-01-24
4276,Integrated 5thgeneration data-warehouse,Clothing,Women's Wear,Wise and Sons,90.14,42.3,0.13,2.6,845,True,2022-12-18
4277,Customer-focused 4thgeneration throughput,Books,Comics & Graphic Novels,Johnston PLC,74.5,35.85,20.56,4.6,42,True,2022-09-14
4278,Vision-oriented modular process improvement,Clothing,Accessories,Stone Inc,248.14,110.33,10.73,3.3,81,True,2022-02-04
4279,Extended full-range open system,Books,Textbooks,Rodriguez LLC,75.61,38.82,9.84,5.0,368,True,2022-04-09
4280,Diverse incremental open architecture,Clothing,Women's Wear,Chavez LLC,29.23,13.2,17.66,2.5,106,True,2022-12-14
4281,Ergonomic coherent flexibility,Home & Garden,Garden Tools,Baker-Gomez,132.4,63.91,16.97,4.1,1000,True,2022-12-16
4282,Multi-layered transitional leverage,Home & Garden,Bedding,Miller-Henderson,73.54,37.71,3.47,3.6,52,True,2022-08-18
4283,Up-sized neutral neural-net,Books,Fiction,Moreno-Hoffman,57.27,27.43,7.43,4.4,43,True,2022-06-29
4284,Customizable fresh-thinking task-force,Clothing,Accessories,Brooks-Murphy,135.33,65.5,12.83,3.5,107,True,2022-11-28
4285,Diverse web-enabled open architecture,Clothing,Men's Wear,"Frey, Patterson and Smith",177.95,88.54,20.5,3.6,62,True,2022-10-05
4286,Centralized cohesive firmware,Home & Garden,Kitchen,Hall-Robinson,373.33,229.69,3.56,5.0,79,True,2022-10-16
4287,Synchronized interactive structure,Home & Garden,Furniture,Cameron-Matthews,265.13,122.09,7.69,2.8,31,True,2022-05-28
4288,Customizable systemic throughput,Books,Textbooks,Rose-Fisher,21.76,10.41,5.37,3.5,65,True,2022-07-13
4289,Persevering fault-tolerant emulation,Electronics,Headphones,Jackson-Hendrix,1037.37,616.87,24.58,3.8,115,True,2022-04-07
4290,Multi-lateral uniform standardization,Food & Gourmet,Pantry Staples,Terry Inc,25.24,17.84,1.31,5.0,10,True,2022-04-25
4291,Down-sized national emulation,Beauty & Personal Care,Hair Care,"Smith, Burke and Stout",102.05,25.58,23.23,4.9,107,True,2022-02-26
4292,Business-focused cohesive Internet solution,Home & Garden,Garden Tools,Hansen-Paul,425.82,231.05,3.71,4.5,0,False,2022-09-23
4293,Expanded 6thgeneration encryption,Beauty & Personal Care,Makeup,Willis Inc,44.41,12.15,13.16,4.4,71,True,2022-07-16
